Study_ID	ITRDB_Code	Study_Name	Latitude	Longitude	Elevation	Species	FirstYear	LastYear
4884	AR036	Stahle - Levi Wilcoxon - PIEC - ITRDB AR036	38.17	-91.82	45	PIEC	1779	1980
4860	AR039	Stahle - Grassy Lake - TADI - ITRDB AR039	33.68	-93.87	75	TADI	1766	1980
4812	AR042	Stahle - Bayou Meto - TADI - ITRDB AR042	34.63	-91.75	60	TADI	1522	1980
4845	AR048	Stahle - Egypt - TADI - ITRDB AR048	35.85	-90.95	68	TADI	1417	1980
4811	AR049	Stahle - Bayou Deview - TADI - ITRDB AR049	34.95	-91.22	50	TADI	1133	1985
4815	AR050	Stahle - Black Swamp - TADI - ITRDB AR050	35.15	-91.3	55	TADI	1019	1980
4886	AR051	Stahle - Little Maumelle River Pinnacle Mtn. State Park - TADI - ITRDB AR051	34.83	-92.5	76	TADI	1532	1985
4895	AR052	Stahle - Mayberry Slough and Watson Lake - TADI - ITRDB AR052	35.55	-91.25	64	TADI	998	1990
4902	AR053	Stahle - Moro Bayou - TADI - ITRDB AR053	33.77	-92.33	50	TADI	1262	1985
4945	AR054	Stahle - St Francis Sunklands Quake Effects after 1811 - TADI - ITRDB AR054	35.63	-90.45	65	TADI	1321	1990
4863	AR055	Stahle - Hemmed in Hollow - JUVI - ITRDB AR055	36.08	-93.3	396	JUVI	1359	1992
4864	AR056	Stahle - Hemmed in Hollow + Kyle's Landing - QUST - ITRDB AR056	36.07	-93.32	396	QUST	1670	1992
4820	AR057	Stahle - Buffalo Park Boundary - QUST - ITRDB AR057	36.07	-93.18	335	QUST	1620	1993
2945	AR058	Cleaveland - Malcolm's Ridge - QUST - ITRDB AR058	36.1	-94.15	438	QUST	1679	1992
5121	AR059	Thomson - McGarrah-Reed House - QUAL - ITRDB AR059	35.98	-94.48	380	QUAL	1625	1993
4909	AR060	Stahle - Norfork Lake - QUST - ITRDB AR060	36.3	-92.2	200	QUST	1637	1993
4926	AR061	Stahle - Pt. Peter Mountain - QUST - ITRDB AR061	35.93	-92.87	579	QUST	1692	1993
4828	AR062	Stahle - Chaney Log House - QUSP - ITRDB AR062	36.2	-93.13	400	QUSP	1620	1866
4833	AR063	Stahle - Clifty Canyon - PIEC - ITRDB AR063	36.07	-92.25	274	PIEC	1743	1980
3580	AR064	Imrie - Cossatot River - JUVI - ITRDB AR064	34.25	-94.17	229	JUVI	1658	1991
3581	AR065	Imrie - Dragover Takeout - JUVI - ITRDB AR065	34.63	-93.63	201	JUVI	1762	1991
3582	AR066	Imrie - Dry Creek Arkansas - JUVI - ITRDB AR066	36.07	-93.25	366	JUVI	1641	1988
4851	AR067	Stahle - Ellen Cockran Hollow - PIEC - ITRDB AR067	36.2	-92.37	274	PIEC	1764	1976
4867	AR068	Stahle - Hudson Barn - QUSP - ITRDB AR068	35.97	-93.22	-999	QUSP	1676	1903
4869	AR069	Stahle - Jacob Wolf House - PIEC - ITRDB AR069	36.22	-92.28	130	PIEC	1672	1827
3583	AR070	Imrie - Lake Ouachita - JUVI - ITRDB AR070	32.55	-93.28	191	JUVI	1480	1991
4914	AR072	Stahle - Old Growth Study Washington County - QUST - ITRDB AR072	35.83	-94	-999	QUST	1625	1991
3584	AR073	Imrie - Pencil Bluff - JUVI - ITRDB AR073	34.62	-93.72	223	JUVI	1729	1991
4959	AR074	Stambaugh - Gee Creek - PIEC - ITRDB AR074	35.68	-93.3	500	PIEC	1600	2003
8504	AR075	Therrell - Lakeport Plantation (rafters) - TADI - ITRDB AR075	33.2	-91.25	30	TADI	1605	1882
17214	AR076	Stevenson - Caddo Gap - PIEC - ITRDB AR076	34.45	-93.5	248	PIEC	1913	2009
17215	AR077	Stevenson - Cold Springs - PIEC - ITRDB AR077	35.05	-93.8833	154	PIEC	1941	2008
17216	AR078	Stevenson - Greenbrier - PIEC - ITRDB AR078	35.0167	-94.05	147	PIEC	1946	2009
17217	AR079	Stevenson - Pilot Knob - PIEC - ITRDB AR079	35	-94.05	244	PIEC	1943	2009
17218	AR080	Stevenson - Sand Lick - PIEC - ITRDB AR080	34.7333	-93.45	260	PIEC	1939	2007
17219	AR081	Stevenson - Story - PIEC - ITRDB AR081	34.6667	-93.4667	218	PIEC	1887	2007
17220	AR082	Stevenson - Knoppers Ford - PIEC - ITRDB AR082	35	-93.8833	231	PIEC	1923	2007
20690	AR083	Stevenson - Mount Ida - PIEC - ITRDB AR083	34.55	-93.6333	203	PIEC	1905	2004
3847	ARGE	Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE	-43.18	-71.7	1804	AUCH	1842	1974
3513	ARGE001	Holmes - Caviahue - ARAR - ITRDB ARGE001	-37.87	-71.02	1545	ARAR	1444	1974
3515	ARGE002	Holmes - Copahue - ARAR - ITRDB ARGE002	-37.8	-71.07	1720	ARAR	1640	1974
3547	ARGE003	Holmes - Puente del Agrio - ARAR - ITRDB ARGE003	-37.82	-70.95	1515	ARAR	1486	1974
3845	ARGE004	Lamarche - Rahue - ARAR - ITRDB ARGE004	-39.4	-70.8	1380	ARAR	1483	1974
3843	ARGE005	Lamarche - Pimo Hachado - ARAR - ITRDB ARGE005	-38.63	-70.75	1400	ARAR	1459	1974
3825	ARGE006	Lamarche - Chenque Pehuen - ARAR - ITRDB ARGE006	-38.1	-70.85	1650	ARAR	1246	1974
3514	ARGE007	Holmes - Cerro Los Leones - AUCH - ITRDB ARGE007	-41.08	-71.15	1020	AUCH	1539	1974
3516	ARGE008	Holmes - Cuyin Manzano - AUCH - ITRDB ARGE008	-40.72	-71.13	880	AUCH	1543	1974
3523	ARGE009	Holmes - Estancia Teresa - AUCH - ITRDB ARGE009	-42.95	-71.43	820	AUCH	1540	1974
3521	ARGE010	Holmes - El Maiten - AUCH - ITRDB ARGE010	-41.98	-71.25	710	AUCH	1690	1974
3534	ARGE011	Holmes - Lago Moquehue - ARAR - ITRDB ARGE011	-38.87	-71.25	1250	ARAR	1601	1974
3505	ARGE012	Holmes - Angostura Lago Alumine - ARAR - ITRDB ARGE012	-38.88	-71.17	1160	ARAR	1717	1974
3542	ARGE013	Holmes - Lonco Luan - ARAR - ITRDB ARGE013	-38.98	-71.05	1110	ARAR	1306	1974
3548	ARGE014	Holmes - Rio Kilca - ARAR - ITRDB ARGE014	-38.92	-70.77	1540	ARAR	1700	1974
3546	ARGE015	Holmes - Primeros Pinos de Alumine - ARAR - ITRDB ARGE015	-38.88	-70.62	1620	ARAR	1140	1974
3538	ARGE016	Holmes - Laguna Terraplen - AUCH - ITRDB ARGE016	-43.02	-71.57	650	AUCH	1700	1974
3522	ARGE017	Holmes - Estancia Mamuil-Malal - ARAR - ITRDB ARGE017	-39.68	-71.22	890	ARAR	1690	1976
3535	ARGE018	Holmes - Lago Rucachoroi - ARAR - ITRDB ARGE018	-39.22	-71.17	1330	ARAR	1392	1976
3536	ARGE019	Holmes - Lago Rucachoroi - AUCH - ITRDB ARGE019	-39.22	-71.17	1330	AUCH	1572	1976
3537	ARGE020	Holmes - Lago Tromen - ARAR - ITRDB ARGE020	-39.6	-71.37	1010	ARAR	1617	1976
3530	ARGE021	Holmes - Huinganco - AUCH - ITRDB ARGE021	-37.07	-70.6	1400	AUCH	1418	1975
2767	ARGE022	Boninsegna - Aserradero Isla Grande - NOPU - ITRDB ARGE022	-54.52	-67.42	200	NOPU	1666	1986
4269	ARGE023	Roig - Balmaceda - NOPU - ITRDB ARGE023	-45.92	-71.75	600	NOPU	1755	1988
3677	ARGE024	Keegan - Bahia York - NOBE - ITRDB ARGE024	-54.83	-64.33	60	NOBE	1647	1986
4270	ARGE025	Roig - Bonilla - ADUS - ITRDB ARGE025	-32.68	-69.12	2800	ADUS	1831	1985
2770	ARGE026	Boninsegna - Bahia del Buen Suceso - NOBE - ITRDB ARGE026	-54.83	-65.2	35	NOBE	1751	1986
3678	ARGE027	Keegan - Castano Overo Maduro - NOPU - ITRDB ARGE027	-41.25	-71.75	1100	NOPU	1626	1982
2771	ARGE028	Boninsegna - Cerro Buenos Aires - NOPU - ITRDB ARGE028	-50.42	-72.75	600	NOPU	1734	1974
3876	ARGE029	Lazzarini - Chapelco San Martin de los Andes - NOPU - ITRDB ARGE029	-40.33	-71.23	1700	NOPU	1766	1985
2782	ARGE030	Boninsegna - Rio Cisne Chubut - FICU - ITRDB ARGE030	-42.15	-71.55	550	FICU	441	1974
2769	ARGE031	Boninsegna - Bahia Crossley Isla de los Estados - NOBE - ITRDB ARGE031	-54.7	-64.67	20	NOBE	1715	1986
5162	ARGE032	Villalba - Finca del Rey Salta - CEAN - ITRDB ARGE032	-24.6	-64.58	1700	CEAN	1810	1981
2774	ARGE033	Boninsegna - Estancia Carmen Camino - NOPU - ITRDB ARGE033	-54.43	-67.92	250	NOPU	1726	1986
2776	ARGE034	Boninsegna - Estancia San Justo - NOPU - ITRDB ARGE034	-54.05	-68.57	250	NOPU	1723	1985
5156	ARGE035	Villalba - Dique Escaba Tucuman - JGAU - ITRDB ARGE035	-27.7	-65.78	900	JGAU	1813	1985
2773	ARGE036	Boninsegna - Estacion Microondas - NOPU - ITRDB ARGE036	-54.68	-67.83	700	NOPU	1664	1984
4271	ARGE037	Roig - Lago Fontana Chubut - NOPU - ITRDB ARGE037	-45	-71.5	1000	NOPU	1647	1985
2779	ARGE038	Boninsegna - Paso Garibaldi - NOPU - ITRDB ARGE038	-54.65	-67.87	700	NOPU	1662	1985
5165	ARGE039	Villalba - Glaciar Frias - NOPU - ITRDB ARGE039	-41.17	-71.93	1200	NOPU	1595	1985
2775	ARGE040	Boninsegna - Estancia Harberton - NOBE - ITRDB ARGE040	-54.92	-67.33	30	NOBE	1700	1985
5190	ARGE041	Villalba - Rio Horqueta Tucuman - JGAU - ITRDB ARGE041	-27.13	-65.85	1850	JGAU	1783	1982
5189	ARGE042	Villalba - Rio Horqueta Tucuman - CESP - ITRDB ARGE042	-27.13	-65.85	1850	CESP	1729	1982
2777	ARGE043	Boninsegna - Lago Escondido - NOPU - ITRDB ARGE043	-54.65	-67.87	600	NOPU	1575	1984
5191	ARGE044	Villalba - Rio la Sala Salta - JGAU - ITRDB ARGE044	-24.6	-64.58	700	JGAU	1849	1981
5169	ARGE045	Villalba - Los Laureles Salta - JGAU - ITRDB ARGE045	-25.12	-65.55	1650	JGAU	1826	1979
2778	ARGE046	Boninsegna - Lago Yehuin - NOPU - ITRDB ARGE046	-54.47	-67.72	200	NOPU	1731	1986
2772	ARGE047	Boninsegna - Est. Maria Cristina-Bosque Virgen - NOPU - ITRDB ARGE047	-54.5	-67.08	300	NOPU	1743	1986
4268	ARGE048	Roig - Alto Los Manantiales - ADHO - ITRDB ARGE048	-32.72	-69.08	3100	ADHO	1768	1986
4272	ARGE049	Roig - Monte Grande Magallanes - NOPU - ITRDB ARGE049	-53.2	-72.17	300	NOPU	1677	1988
4273	ARGE050	Roig - Paso Cordova Neuquen - NOPU - ITRDB ARGE050	-40.67	-71.25	1890	NOPU	1692	1986
2781	ARGE051	Boninsegna - Puerto Parry - NOBE - ITRDB ARGE051	-54.83	-64.37	20	NOBE	1726	1986
2780	ARGE052	Boninsegna - Peninsula Brunswick - NOPU - ITRDB ARGE052	-53.5	-71.17	100	NOPU	1662	1988
5163	ARGE053	Villalba - Finca Las Pinchanas Salta - JGAU - ITRDB ARGE053	-26.08	-65.38	1070	JGAU	1858	1981
5161	ARGE054	Villalba - Estancia Pulmari - ARAR - ITRDB ARGE054	-39.08	-71.3	1890	ARAR	1589	1989
2783	ARGE055	Boninsegna - Rio Claro - NOPU - ITRDB ARGE055	-54.5	-67.8	150	NOPU	1739	1986
4275	ARGE056	Roig - Rio Foyel - PLUV - ITRDB ARGE056	-41.67	-71.42	1200	PLUV	1765	1982
5184	ARGE057	Villalba - Rio Blanco Jujuy - CEAN - ITRDB ARGE057	-24.92	-65.42	1900	CEAN	1850	1981
5185	ARGE058	Villalba - Rio Bolsas Piedra Parada Jujuy - JGAU - ITRDB ARGE058	-23.92	-65.32	1850	JGAU	1688	1981
2784	ARGE059	Boninsegna - Rio Malenguena - NOPU - ITRDB ARGE059	-54.52	-66.17	15	NOPU	1705	1986
2785	ARGE060	Boninsegna - Rio Moat - NOBE - ITRDB ARGE060	-54.9	-66.92	50	NOBE	1528	1986
2786	ARGE061	Boninsegna - Rio Pipo - NOPU - ITRDB ARGE061	-54.78	-68.47	50	NOPU	1657	1984
2787	ARGE062	Boninsegna - Valle de Andorra - NOPU - ITRDB ARGE062	-54.78	-68.18	250	NOPU	1593	1984
3510	ARGE063	Holmes - Buenos Aires Santa Cruz - NOPU - ITRDB ARGE063	-50.37	-72.78	870	NOPU	1706	1984
5195	ARGE064	Villalba - Senda del Ciervo P. Nacional El Rey - JGAU - ITRDB ARGE064	-24.6	-64.58	900	JGAU	1820	1982
5178	ARGE065	Villalba - Paso Tromen - ARAR - ITRDB ARGE065	-39.6	-71.43	1350	ARAR	1385	1983
2768	ARGE066	Boninsegna - Aserradero Isla Grande Monticulo - NOPU - ITRDB ARGE066	-54.52	-67.42	250	NOPU	1639	1986
5157	ARGE067	Villalba - El Arrasayal - JGAU - ITRDB ARGE067	-22.73	-64.53	880	JGAU	1766	1985
5155	ARGE068	Villalba - Confluencia 2 - AUCH - ITRDB ARGE068	-40.7	-71.15	1075	AUCH	1721	1989
5179	ARGE069	Villalba - Piedra Tromphul - AUCH - ITRDB ARGE069	-40.12	-71.43	1060	AUCH	1823	1989
5158	ARGE070	Villalba - El Centinela - AUCH - ITRDB ARGE070	-40.73	-71.1	1050	AUCH	1461	1989
5160	ARGE071	"Villalba - Estancia Collun-co, Cañadon de arriba - AUCH - ITRDB ARGE071"	-39.93	-71.13	870	AUCH	1596	1989
5164	ARGE072	Villalba - Futaleufú - AUCH - ITRDB ARGE072	-43.18	-71.7	470	AUCH	1700	1992
5149	ARGE073	Villalba - Cerro del Guanaco - AUCH - ITRDB ARGE073	-41.03	-70.98	1150	AUCH	1497	1991
5152	ARGE074	Villalba - Cerro La Hormiga Estancia Collun-co - AUCH - ITRDB ARGE074	-40.05	-71.28	920	AUCH	1508	1989
5153	ARGE075	Villalba - Cerro Los Leones Recollection - AUCH - ITRDB ARGE075	-41.08	-71.15	1020	AUCH	1539	1991
5192	ARGE076	Villalba - Rio Minero - AUCH - ITRDB ARGE076	-40.7	-71.27	1050	AUCH	1589	1991
5159	ARGE077	Villalba - El Mirador Traful - AUCH - ITRDB ARGE077	-40.65	-71.4	1050	AUCH	1635	1991
5170	ARGE078	Villalba - Nahuel-Pan - AUCH - ITRDB ARGE078	-42.97	-71.22	850	AUCH	1567	1992
5171	ARGE079	Villalba - Norquinco - AUCH - ITRDB ARGE079	-39.12	-71.12	1150	AUCH	1562	1989
5172	ARGE080	Villalba - Pampa del Toro - AUCH - ITRDB ARGE080	-41.53	-71.48	1160	AUCH	1736	1991
5180	ARGE081	Villalba - Pilcaniyeu - AUCH - ITRDB ARGE081	-41.18	-70.75	1100	AUCH	1733	1991
5154	ARGE082	Villalba - Cerro Los Pinos - AUCH - ITRDB ARGE082	-40.07	-71.03	1100	AUCH	1508	1989
5167	ARGE083	Villalba - Lago Quillén - AUCH - ITRDB ARGE083	-39.28	-71.27	1100	AUCH	1676	1989
5194	ARGE084	Villalba - San Ramón - AUCH - ITRDB ARGE084	-41.05	-70.98	1100	AUCH	1650	1991
5168	ARGE085	Villalba - Lago Terraplen - AUCH - ITRDB ARGE085	-43.02	-71.57	650	AUCH	1700	1974
5177	ARGE086	Villalba - Paso del Viento - AUCH - ITRDB ARGE086	-40.7	-71.13	910	AUCH	1679	1991
5186	ARGE087	Villalba - Río Frias - FICU - ITRDB ARGE087	-41.1	-71.8	950	FICU	888	1991
5183	ARGE088	Villalba - Río Alerce - FICU - ITRDB ARGE088	-41.17	-71.78	950	FICU	864	1991
5187	ARGE089	Villalba - Río Horqueta - FICU - ITRDB ARGE089	-41.83	-71.77	950	FICU	539	1993
5188	ARGE090	Villalba - Río Horqueta 2 - FICU - ITRDB ARGE090	-41.83	-71.78	1230	FICU	574	1993
5193	ARGE091	Villalba - Río Motoco - FICU - ITRDB ARGE091	-42.08	-71.83	1200	FICU	320	1993
5166	ARGE092	Villalba - La Esperanza - FICU - ITRDB ARGE092	-41.25	-71.9	750	FICU	-342	1995
5181	ARGE093	Villalba - Puerto Café - FICU - ITRDB ARGE093	-42.73	-71.97	535	FICU	311	1992
5182	ARGE094	Villalba - Río Alejandro - FICU - ITRDB ARGE094	-42.58	-71.95	570	FICU	568	1993
5151	ARGE095	Villalba - Cerro Diego de León Krummholz - NOPU - ITRDB ARGE095	-41.27	-71.63	1690	NOPU	1878	1991
5150	ARGE096	Villalba - Cerro Diego de León - NOPU - ITRDB ARGE096	-41.27	-71.63	1500	NOPU	1546	1991
5173	ARGE097	Villalba - Paso de las Nubes 1 - NOPU - ITRDB ARGE097	-41.12	-71.8	1500	NOPU	1814	1991
5174	ARGE098	Villalba - Paso de las Nubes 2 - NOPU - ITRDB ARGE098	-41.12	-71.8	1390	NOPU	1850	1991
5175	ARGE099	Villalba - Paso de las Nubes 3 - NOPU - ITRDB ARGE099	-41.12	-71.8	1320	NOPU	1718	1991
5176	ARGE100	Villalba - Paso de las Nubes 4 - NOPU - ITRDB ARGE100	-41.12	-71.8	1230	NOPU	1701	1991
5141	ARGE101	Villalba - Castaño Overo 1 - NOPU - ITRDB ARGE101	-41.15	-71.8	1740	NOPU	1861	1991
5142	ARGE102	Villalba - Castaño Overo 2 - NOPU - ITRDB ARGE102	-41.15	-71.8	1670	NOPU	1890	1991
5143	ARGE103	Villalba - Castaño Overo 3 - NOPU - ITRDB ARGE103	-41.15	-71.8	1600	NOPU	1808	1991
5144	ARGE104	Villalba - Castaño Overo 4 - NOPU - ITRDB ARGE104	-41.15	-71.8	1565	NOPU	1820	1991
5145	ARGE105	Villalba - Castaño Overo 5 - NOPU - ITRDB ARGE105	-41.15	-71.8	1550	NOPU	1820	1991
5146	ARGE106	Villalba - Castaño Overo 6 - NOPU - ITRDB ARGE106	-41.15	-71.8	1480	NOPU	1539	1991
5147	ARGE107	Villalba - Castaño Overo 7 - NOPU - ITRDB ARGE107	-41.15	-71.8	1410	NOPU	1562	1991
5148	ARGE108	Villalba - Castaño Overo 8 - NOPU - ITRDB ARGE108	-41.15	-71.8	1300	NOPU	1572	1991
4038	ARGE109	Mundo - Cerro Martial - NOPU - ITRDB ARGE109	-54.78	-68.38	550	NOPU	1759	2003
9964	ARGE110	Bogino - Las Isletas - PROS - ITRDB ARGE110	-33.73	-65.52	513	PROS	1907	2000
9965	ARGE111	Bogino - Don Roberto - PROS - ITRDB ARGE111	-34	-65.3667	442	PROS	1930	2002
9966	ARGE112	Bogino - Las Taguas - PROS - ITRDB ARGE112	-34.35	-65.5833	415	PROS	1936	1999
9967	ARGE113	Bogino - El Liebral - PROS - ITRDB ARGE113	-35.4167	-65.1167	311	PROS	1796	2001
13723	ARGE114	Mundo - Caviahue SA - ARAR - ITRDB ARGE114	-37.8651	-71.0691	1695	ARAR	1550	2003
13724	ARGE115	Mundo - Pino Hachado - ARAR - ITRDB ARGE115	-38.63	-70.75	1622	ARAR	1424	2006
13725	ARGE116	Mundo - Volcán Lanín - ARAR - ITRDB ARGE116	-39.6163	-71.4426	1697	ARAR	1291	2006
13726	ARGE117	Mundo - Ea Nahuel Mapi - ARAR - ITRDB ARGE117	-39.5463	-71.0436	1217	ARAR	1525	2006
13727	ARGE118	Mundo - Ñorquinco - ARAR - ITRDB ARGE118	-39.1523	-71.2491	1142	ARAR	1676	2006
13728	ARGE119	Mundo - Paso del Arco - ARAR - ITRDB ARGE119	-38.8257	-71.0803	1317	ARAR	1264	2006
13729	ARGE120	Mundo - Pinalada Redonda-Arroyo Malalco - ARAR - ITRDB ARGE120	-39.3075	-71.2896	1119	ARAR	1606	2006
13730	ARGE121	Mundo - Rahue - ARAR - ITRDB ARGE121	-39.4	-70.8	1455	ARAR	1654	2006
13731	ARGE122	Mundo - Remeco - ARAR - ITRDB ARGE122	-39.0951	-71.3207	1531	ARAR	1450	2006
13732	ARGE123	Mundo - Lago Rucachoroi - ARAR - ITRDB ARGE123	-39.22	-71.17	1565	ARAR	1647	2006
16942	ARGE124	Paritsis - Cerro Colorado 1 - NOPU - ITRDB ARGE124	-40.8833	-71.7	1450	NOPU	1678	2006
16943	ARGE125	Paritsis - Cerro Colorado 2 - NOPU - ITRDB ARGE125	-40.8833	-71.7	1450	NOPU	1767	2006
16944	ARGE126	Paritsis - Río Bonito 1 - NOPU - ITRDB ARGE126	-40.7167	-71.55	1350	NOPU	1743	2006
16945	ARGE127	Paritsis - Río Bonito 2 - NOPU - ITRDB ARGE127	-40.7167	-71.55	1350	NOPU	1720	2006
16946	ARGE128	Paritsis - Cerro Coligüe - NOPU - ITRDB ARGE128	-40.6333	-71.7	1080	NOPU	1800	2006
16947	ARGE129	Paritsis - Laguna Torre - NOPU - ITRDB ARGE129	-49.3333	-72.9833	660	NOPU	1857	2004
16948	ARGE130	Paritsis - Cerro Bayo - NOPU - ITRDB ARGE130	-40.75	-71.6	1470	NOPU	1708	2004
16949	ARGE131	Paritsis - Cordon Cristales - NOPU - ITRDB ARGE131	-50.5833	-72.8667	700	NOPU	1710	2004
16950	ARGE132	Paritsis - Lagunas Pajonales 1 - NOPU - ITRDB ARGE132	-49.3833	-72.8833	810	NOPU	1722	2006
16951	ARGE133	Paritsis - Lagunas Pajonales 2 - NOPU - ITRDB ARGE133	-49.3833	-72.8833	810	NOPU	1805	2006
16952	ARGE134	Paritsis - Rio Ragintuco 1 - NOPU - ITRDB ARGE134	-40.8167	-71.4667	1230	NOPU	1794	2006
16953	ARGE135	Paritsis - Rio Ragintuco 2 - NOPU - ITRDB ARGE135	-40.8167	-71.4667	1230	NOPU	1895	2006
16954	ARGE136	Paritsis - Rio Rico - NOPU - ITRDB ARGE136	-50.5333	-72.7167	780	NOPU	1748	2004
16955	ARGE137	Paritsis - Veranada Catarata 1 - NOPU - ITRDB ARGE137	-40.6833	-71.5333	1190	NOPU	1739	2006
16956	ARGE138	Paritsis - Veranada Catarata 2 - NOPU - ITRDB ARGE138	-40.6833	-71.5333	1190	NOPU	1689	2006
25370	ARGE139	Lavergne - La Almohadilla - NOPU - ITRDB ARGE139	-41.18	-71.78	1425	NOPU	1539	2011
25371	ARGE140	Lavergne - Challhuaco - NOPU - ITRDB ARGE140	-41.25	-71.28	1612	NOPU	962	2011
25372	ARGE141	Lavergne - Diego de Leon - NOPU - ITRDB ARGE141	-41.27	-71.63	1500	NOPU	1546	2011
25373	ARGE142	Lavergne - Glaciar Frias - FICU - ITRDB ARGE142	-41.1	-71.8	950	FICU	888	2011
25374	ARGE143	Lavergne - Paso de las Nubes - NOPU - ITRDB ARGE143	-41.12	-71.8	1230	NOPU	1644	2011
25375	ARGE144	Lavergne - Rio Alerce - FICU - ITRDB ARGE144	-41.17	-71.78	950	FICU	836	2011
3130	AUSL001	Dunwiddie - Dove River Road - PHAS - ITRDB AUSL001	-41.58	146	680	PHAS	1776	1975
3828	AUSL002	Lamarche - Cradle Mountain - ATSE - ITRDB AUSL002	-41.63	145.93	1000	ATSE	1198	1975
3836	AUSL003	Lamarche - Lake Newdegate - ATCU - ITRDB AUSL003	-42.67	146.55	1200	ATCU	1286	1974
3832	AUSL004	Lamarche - Garden Island - CARO - ITRDB AUSL004	-32	115.65	329	CARO	1931	1975
3834	AUSL005	Lamarche - Holly Range Road - PHAS - ITRDB AUSL005	-42.77	146.07	400	PHAS	1675	1974
3840	AUSL006	Lamarche - Mount Field (Beyond Burn Lake Newdegate) - ATCU - ITRDB AUSL006	-42.65	146.57	1200	ATCU	1028	1975
3844	AUSL007	Lamarche - Pine Lake - ATCU - ITRDB AUSL007	-41.75	146.7	1200	ATCU	1514	1974
3852	AUSL008	Lamarche - Woodman's Point - CARO - ITRDB AUSL008	-32.12	115.75	13	CARO	1912	1975
3823	AUSL009	Lamarche - Beyond Burn - ATCU - ITRDB AUSL009	-42.65	146.57	1200	ATCU	1028	1975
3826	AUSL010	Lamarche - Clear Hill - PHAS - ITRDB AUSL010	-42.67	146.27	800	PHAS	1554	1974
3824	AUSL011	Lamarche - Bruny Island - PHAS - ITRDB AUSL011	-43.42	147.27	380	PHAS	1542	1975
3827	AUSL012	Lamarche - Coolangatta Road - PHAS - ITRDB AUSL012	-43.37	147.27	450	PHAS	1711	1975
3831	AUSL013	Lamarche - Franklin RV - PHAS - ITRDB AUSL013	-42.2	145.98	360	PHAS	1673	1975
3837	AUSL014	Lamarche - Lockley Spur Road - PHAS - ITRDB AUSL014	-43.42	147.27	350	PHAS	1579	1975
3133	AUSL015	Dunwiddie - Lyell Highway - PHAS - ITRDB AUSL015	-42.2	146.53	580	PHAS	1548	1975
3838	AUSL016	Lamarche - Mount Arrowsmith - PHAS - ITRDB AUSL016	-42.2	146.1	800	PHAS	1548	1974
3842	AUSL018	Lamarche - Pieman River - PHAS - ITRDB AUSL018	-41.78	145.42	200	PHAS	1310	1975
3851	AUSL019	Lamarche - St. Helens - PHAS - ITRDB AUSL019	-41.18	148	750	PHAS	1507	1974
3850	AUSL020	Lamarche - Sheepwash Creek - PHAS - ITRDB AUSL020	-43.47	147.28	340	PHAS	1542	1975
3149	AUSL021	Dunwiddie - Weindorfer Forest - NOGU - ITRDB AUSL021	-41.63	145.93	1000	NOGU	1732	1975
2921	AUSL022	Buckley - Lake Marilyn High - LGFR - ITRDB AUSL022	-42.33	146	800	LGFR	1542	1992
2922	AUSL023	Buckley - Lake Marilyn Low - LGFR - ITRDB AUSL023	-42.33	146	700	LGFR	1058	1992
2990	AUSL024	Cook - Lake Johnson Mt. Read - LGFR - ITRDB AUSL024	-41.85	145.53	950	LGFR	-1600	1991
13734	AUSL025	Allen - Ralph's Falls - PHAS - ITRDB AUSL025	-41.15	147.88	850	PHAS	1240	2007
13735	AUSL026	Allen - Blue Tier - PHAS - ITRDB AUSL026	-41.2	148	750	PHAS	1152	1994
13736	AUSL027	Allen - Ben Ridge Road - PHAS - ITRDB AUSL027	-41.3	147.9	750	PHAS	1604	1995
13737	AUSL028	Allen - Race Course Spur - PHAS - ITRDB AUSL028	-41.55	145.7	525	PHAS	1467	1994
13738	AUSL029	Allen - Wey River - PHAS - ITRDB AUSL029	-41.4	145.5	540	PHAS	1629	1994
13739	AUSL030	Allen - Mount Arrowsmith Update - PHAS - ITRDB AUSL030	-42.2	146.1	800	PHAS	1541	1994
13740	AUSL031	Allen - Scott's Peak Road - PHAS - ITRDB AUSL031	-43	146.27	575	PHAS	1519	1995
13744	AUSL032	Allen - Lower Cole Road - PHAS - ITRDB AUSL032	-42.6	146.34	575	PHAS	1598	1994
13745	AUSL033	Allen - Clayton's Lagoon - PHAS - ITRDB AUSL033	-43.25	146.7	575	PHAS	1564	1996
13746	AUSL034	Allen - Warra100400 - PHAS - ITRDB AUSL034	-43.15	146.6	250	PHAS	1653	1998
13747	AUSL035	Allen - Warra600900 - PHAS - ITRDB AUSL035	-43.1	146.2	750	PHAS	1543	1999
18197	AUSL036	Allen - Butters - LGFR - ITRDB AUSL036	-42.15	145.5167	60	LGFR	1790	2009
18957	AUSL037	O'Donnell - Juna Downs Gully - CACO - ITRDB AUSL037	-22.8333	118.6167	800	CACO	1762	2012
20003	AUSL038	Allen - Mickey Creek - ATCU - ITRDB AUSL038	-41.48	146.42		ATCU	1277	2009
20691	AUSL039	Allen - February Creek - ATSE - ITRDB AUSL039	-41.45	146.15	800	ATSE	1583	2011
20693	AUSL040	Allen - Mount Field Update - ATCU - ITRDB AUSL040	-42.65	146.57	1200	ATCU	1028	2008
20694	AUSL041	Allen - Cradle Mountain Update - ATSE - ITRDB AUSL041	-41.63	145.93	1000	ATSE	948	2008
